,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
1-digit level OCCP Occupation,Managers,Professionals,Technicians and Trades Workers,Community and Personal Service Workers,Clerical and Administrative Workers,Sales Workers,Machinery Operators and Drivers,Labourers,Inadequately described,Not stated,Not applicable,Total
214500002,21,108,48,89,43,11,8,10,3,3,0,336
214500003,37,103,39,138,72,58,10,27,8,7,0,496
214500004,46,74,106,46,45,20,26,43,6,3,0,412
214500005,149,160,162,208,148,117,15,65,6,11,0,1033
214500006,73,134,63,150,74,121,15,54,8,4,0,711
214500007,15,13,77,26,16,7,83,10,5,0,0,250
214500008,65,50,93,98,57,22,22,55,7,3,0,482
214500009,21,45,36,45,26,12,7,8,6,0,0,205
214500010,11,20,25,0,12,5,5,10,0,0,0,84
214500011,10,27,26,13,18,4,9,7,0,0,0,108
214510001,14,47,22,26,14,8,5,11,0,0,0,151
214510002,25,102,28,104,47,10,4,29,0,3,0,364
214510003,37,51,37,56,29,149,15,62,3,0,0,440
214510004,16,28,12,43,13,14,3,18,0,0,0,146
214510005,17,109,21,23,16,5,0,6,0,0,0,205
214510006,40,92,60,92,54,25,16,51,10,0,0,438
214510007,15,27,32,86,11,66,3,58,0,0,0,292
214510008,80,84,86,102,47,155,15,125,4,6,0,697
214510009,53,82,70,119,74,36,22,24,14,7,0,491
214510010,16,10,17,9,12,4,5,5,0,0,0,80
214520001,58,100,67,128,44,56,9,42,0,0,0,496
214520002,21,35,32,7,18,5,0,10,4,0,0,132
214520003,410,294,416,24,319,104,294,262,21,22,0,2159
212692297,15,37,18,12,18,3,5,3,0,0,0,113
212692299,113,201,87,378,90,181,22,89,9,10,0,1187
212692319,25,46,21,23,22,24,5,22,8,3,0,190
212692321,182,967,139,224,199,33,8,60,29,15,0,1843
212692322,177,97,138,192,70,562,7,154,10,11,0,1418
212692323,28,42,34,35,33,5,13,9,3,4,0,211
212692324,23,37,20,38,18,18,11,10,0,0,0,174
212702301,216,390,125,98,214,77,60,101,19,11,0,1302
212702304,26,148,36,55,41,9,6,13,8,3,0,343
212702305,42,56,40,38,25,149,17,36,0,0,0,402
212702306,66,68,62,39,77,44,4,33,4,5,0,399
212702307,318,459,209,138,349,62,157,73,22,9,0,1805
212702308,36,277,45,56,89,12,8,35,4,0,0,570
212702309,77,106,71,86,78,50,41,33,6,7,0,556
212702310,247,271,177,177,203,113,57,104,11,12,0,1378
212702311,35,91,30,80,44,3,14,14,5,0,0,320
212702312,21,112,16,31,27,0,6,15,3,0,0,239
212710001,33,56,45,78,23,6,8,12,3,0,0,263
212712314,392,382,361,167,387,118,314,208,30,21,0,2374
212712315,82,215,56,337,190,70,4,97,9,3,0,1071
212712316,118,105,105,45,103,236,27,57,10,10,0,808
212712317,20,45,17,27,20,15,4,5,0,0,0,152
212712325,42,184,35,142,47,4,14,36,4,0,0,513
212712328,289,239,198,75,180,335,92,113,11,3,0,1532
212712329,76,76,50,57,52,118,23,29,10,0,0,492
212722298,25,31,20,28,10,11,3,13,0,0,0,149
212722300,243,229,290,148,243,67,85,102,17,11,0,1440
212722302,50,266,48,69,45,35,9,20,9,3,0,551
212722303,35,158,50,99,61,18,7,28,3,5,0,468
212722313,32,48,32,41,29,8,0,13,3,4,0,213
212732293,35,123,28,120,30,7,10,36,0,8,0,390
212732294,132,422,118,352,123,255,36,143,10,5,0,1595
212732295,25,20,9,7,18,137,21,23,6,0,0,266
212732296,45,116,47,32,69,29,14,25,6,3,0,387
212742508,65,23,57,13,49,18,34,70,4,0,0,334
212742509,66,114,77,56,47,16,12,23,0,3,0,415
212742510,171,446,224,256,157,163,43,95,16,10,0,1585
212752520,32,16,52,25,28,6,8,32,5,0,0,203
212752536,187,97,190,102,184,337,68,111,12,15,0,1310
212752550,39,167,61,91,48,19,4,27,14,0,0,470
212752551,130,75,99,150,52,593,26,211,11,19,0,1358
212752552,76,148,156,125,99,45,20,47,5,0,0,733
212762553,74,81,98,72,67,117,25,61,4,0,0,597
212762554,6,10,19,8,11,0,3,0,3,0,0,66
212762555,342,506,484,586,275,249,100,330,22,19,0,2913
212762556,42,30,41,16,18,3,5,36,0,0,0,196
212762557,38,16,42,16,11,7,6,25,0,0,0,164
212762558,52,27,57,46,28,11,4,45,0,0,0,273
212762559,152,78,114,79,54,28,26,104,3,3,0,639
212772521,369,279,421,74,259,229,379,358,32,21,0,2418
212772522,36,70,104,72,54,16,4,32,4,5,0,393
212772524,139,108,230,168,105,27,72,249,11,11,0,1114
212772527,73,41,95,0,53,13,94,74,10,4,0,449
212782531,22,32,51,20,32,11,8,19,3,3,0,199
212782538,210,394,202,212,259,452,43,178,15,19,0,1968
212782539,92,190,173,243,126,13,46,32,14,5,0,940
212782540,19,73,21,40,23,0,8,9,5,0,0,204
212782543,300,258,624,262,296,83,351,255,29,17,0,2480
212782544,20,85,53,39,34,15,4,24,3,0,0,265
212782545,128,333,115,183,186,126,33,115,10,10,0,1241
212782546,36,212,37,114,88,127,9,102,6,5,0,733
212782547,36,48,88,43,37,18,9,15,3,4,0,302
212782548,65,25,101,59,38,61,17,30,5,3,0,405
212782549,48,12,51,10,32,6,18,32,0,0,0,209
212782566,122,35,66,85,28,34,20,109,5,0,0,504
212782568,28,21,36,12,18,9,0,25,3,4,0,164
212782569,61,14,53,23,16,5,10,60,4,6,0,259
212782570,88,32,66,47,32,25,27,77,10,5,0,409
212792560,37,31,46,15,28,0,5,30,0,0,0,182
212792561,36,54,45,20,41,72,7,38,0,0,0,326
212792562,51,34,58,55,26,37,3,61,4,3,0,333
212792563,128,141,156,41,66,22,77,149,9,6,0,812
212792572,22,4,15,8,10,0,0,23,0,5,0,84
212792573,144,22,75,16,66,31,54,108,3,5,0,517
212802525,42,31,101,40,36,7,24,43,6,0,0,333
212802526,53,70,90,36,29,39,28,27,3,3,0,379
212802528,29,81,58,161,40,8,8,24,5,0,0,410
212802542,23,68,45,43,27,9,11,27,5,0,0,245
212812523,117,294,133,305,158,322,30,195,11,8,0,1577
212812534,108,334,168,251,144,27,24,94,10,6,0,1161
212812535,7,29,27,8,14,0,0,0,0,0,0,97
212812537,54,247,116,160,81,21,15,38,8,3,0,743
212812541,48,62,60,15,55,8,16,72,8,4,0,353
212822513,21,26,14,3,6,0,3,3,0,0,0,79
212822514,70,89,64,46,36,14,0,36,0,5,0,362
212822515,27,37,26,10,16,10,0,0,0,0,0,117
212822516,120,124,91,106,42,48,9,61,4,7,0,596
212822517,29,39,25,13,15,5,13,43,0,0,0,177
212822518,107,99,93,113,45,74,9,87,0,3,0,628
212822519,15,18,20,8,12,5,12,23,0,0,0,103
212832529,32,100,60,76,27,24,3,80,0,4,0,409
212832530,99,230,178,209,143,111,50,88,8,11,0,1129
212832532,86,138,157,106,69,30,34,140,9,8,0,781
212842511,101,169,148,209,86,62,13,69,4,3,0,864
212842512,77,313,96,155,85,82,10,67,10,0,0,902
212852533,9,30,14,10,5,0,6,10,0,0,0,99
212852564,140,92,179,88,111,131,31,147,6,4,0,934
212852565,63,16,27,6,22,7,8,36,0,0,0,188
212852567,37,11,24,7,14,7,8,16,0,0,0,126
212852571,42,47,86,36,52,28,17,37,3,4,0,357
212852574,84,13,24,0,17,10,13,69,3,0,0,237
212860001,78,16,56,6,40,8,11,75,4,0,0,304
212860002,30,28,62,16,30,30,28,43,5,0,0,272
212862498,111,105,96,57,51,14,54,101,3,11,0,594
212862500,73,88,92,66,51,42,32,44,3,6,0,479
212862503,64,178,93,249,78,117,24,67,6,14,0,876
212862504,13,25,20,22,7,0,4,19,4,0,0,122
212862505,12,24,19,13,6,5,11,6,0,0,0,95
212862506,22,25,49,32,28,9,15,21,3,0,0,208
212862507,63,89,61,94,51,51,39,55,6,12,0,522
212863731,49,33,25,13,27,6,18,24,4,3,0,191
212892931,27,12,46,16,31,0,6,21,0,0,0,166
212892932,38,77,67,77,41,21,10,25,0,8,0,364
212892933,34,23,34,6,39,10,16,21,0,0,0,199
212892935,27,43,49,19,35,10,3,22,0,3,0,217
212892936,30,21,42,34,16,9,12,30,0,0,0,192
212892937,30,37,55,23,25,30,7,17,0,0,0,228
212892938,46,70,64,108,61,101,13,77,5,3,0,550
212892939,66,172,73,126,77,82,10,35,3,5,0,642
212892940,35,43,36,60,28,49,5,21,3,0,0,273
212892941,31,56,58,63,22,33,5,36,4,0,0,309
212892942,93,37,77,28,29,9,16,81,0,3,0,366
212892943,28,26,39,3,18,0,0,11,0,0,0,136
215460001,69,276,51,219,62,46,52,71,8,3,0,857
215460002,106,189,94,83,139,86,53,98,16,7,0,868
215460003,15,10,20,3,14,4,0,12,0,0,0,67
215460004,79,259,147,103,97,49,21,48,3,9,0,821
215460005,50,53,39,52,33,196,8,121,0,7,0,552
215460006,112,308,221,179,159,69,25,43,5,5,0,1133
215460007,84,155,124,125,100,163,22,92,4,4,0,860
215460008,24,24,40,23,16,9,3,18,0,4,0,154
215470001,60,151,64,63,51,17,32,70,3,9,0,521
215470002,24,20,71,6,18,4,12,15,3,9,0,182
215470003,108,12,70,8,29,12,33,175,7,13,0,476
215470004,48,3,38,20,18,6,30,35,5,6,0,198
215470005,36,7,20,10,10,0,0,7,0,5,0,96
215470006,28,9,34,22,6,22,6,13,3,0,0,147
215470007,51,67,89,21,59,10,50,53,6,10,0,409
215470008,45,77,90,118,56,56,11,51,5,3,0,525
215470009,75,4,25,3,17,9,17,27,0,3,0,175
215480001,51,36,44,33,26,76,23,82,0,3,0,379
215480002,75,27,58,14,31,5,24,59,4,3,0,310
215480003,108,23,73,11,48,10,69,130,6,8,0,488
215480004,82,262,136,197,96,119,85,96,13,12,0,1098
215480005,149,49,121,53,60,40,94,93,5,3,0,675
215480006,80,6,22,17,11,48,15,38,3,0,0,227
215490001,13,0,15,0,17,0,5,14,0,0,0,67
215490002,51,73,52,99,35,110,14,60,9,3,0,500
215490003,20,15,26,8,15,5,5,17,0,5,0,118
215490004,15,27,15,25,16,3,10,24,6,0,0,143
215490005,28,70,46,139,41,12,15,41,4,0,0,391
215490006,10,58,22,76,22,5,4,11,4,0,0,207
215490007,60,29,25,67,19,165,5,144,0,3,0,520
215500001,21,55,19,20,12,3,9,19,0,0,0,156
215500002,53,214,52,105,50,16,16,46,4,4,0,549
215500003,12,12,26,5,15,4,4,21,0,0,0,92
215500004,16,9,23,5,7,3,19,14,0,0,0,99
215500005,20,146,59,74,34,13,17,20,0,3,0,393
215500006,36,18,18,22,33,116,8,20,3,0,0,277
215500007,114,60,181,27,82,170,279,141,8,13,0,1081
215510001,138,82,223,14,117,63,222,378,21,11,0,1276
215510002,25,12,37,55,22,6,32,24,0,0,0,204
215510003,94,54,270,24,82,69,63,79,7,5,0,754
215510004,89,33,247,12,92,29,50,133,12,3,0,704
215510005,132,347,160,378,277,338,43,104,14,14,0,1813
215510006,86,48,188,21,77,84,67,150,10,5,0,741
215510007,22,17,32,15,13,10,18,31,0,0,0,156
215520001,353,92,719,31,327,136,212,255,31,21,0,2167
215520002,15,28,23,20,18,6,11,19,3,0,0,142
215520003,56,174,68,116,62,104,58,51,13,7,0,710
215520004,62,122,103,88,55,104,33,70,10,10,0,645
215520005,56,9,96,14,44,45,49,140,5,6,0,464
215520006,6,23,17,62,16,0,12,17,0,0,0,160
215520007,106,177,100,333,95,143,25,91,12,10,0,1092
215520008,11,50,20,28,10,8,3,0,0,5,0,138
215520009,12,143,4,55,19,4,6,13,3,3,0,260
215520010,61,75,68,123,84,156,13,56,0,6,0,646
212932981,110,311,131,240,132,103,15,84,8,5,0,1143
212932983,57,142,89,76,114,59,9,27,6,0,0,587
212932984,96,259,175,83,112,43,21,62,3,11,0,871
212932985,111,2130,178,499,373,124,49,230,26,19,0,3744
212932987,60,69,98,64,64,51,3,14,9,0,0,433
212932988,253,702,285,528,368,388,35,164,21,18,0,2751
212932989,43,187,47,93,48,6,3,22,0,0,0,463
212932999,28,47,44,58,21,107,7,46,4,3,0,370
212933002,11,5,16,0,3,0,0,8,0,0,0,37
212950001,20,124,48,110,26,35,13,49,3,3,0,436
212950002,40,8,20,4,18,25,25,29,8,0,0,171
212950003,100,33,84,6,68,83,102,50,8,4,0,543
212953043,20,126,33,85,37,6,21,10,0,4,0,345
212953044,36,19,44,73,20,33,10,42,4,3,0,292
212953045,28,53,57,45,24,11,30,33,3,0,0,285
212970001,606,377,717,100,465,167,522,678,44,38,0,3707
212970002,10,21,27,14,28,3,12,14,0,0,0,137
212970003,825,534,1036,39,803,273,689,595,60,36,0,4897
212970004,253,114,382,17,210,113,159,169,19,15,0,1450
212973033,10,11,23,19,12,0,10,11,0,0,0,100
212973035,44,47,56,53,32,150,13,80,6,3,0,480
212973036,92,51,213,14,89,31,79,124,18,10,0,723
212973037,17,121,35,77,31,7,17,30,0,0,0,335
212973038,37,92,54,175,30,17,37,36,3,8,0,493
212990001,18,13,15,9,10,0,0,4,0,0,0,75
212993003,14,6,12,0,4,0,4,10,0,0,0,55
212993004,21,88,50,192,30,0,7,33,3,3,0,429
212993005,22,31,42,17,26,3,10,62,0,0,0,221
212993006,49,98,85,43,59,42,26,43,3,0,0,449
212993030,11,27,48,0,42,10,8,14,8,0,0,168
212993031,14,13,17,0,13,8,11,39,0,0,0,111
212993039,13,13,30,3,16,4,6,4,6,9,0,104
214530001,30,61,50,58,25,17,21,15,3,0,0,279
214530002,44,223,86,40,79,26,20,24,9,4,0,544
214530003,35,112,65,150,39,19,18,36,6,8,0,490
214540001,31,98,91,43,65,22,30,24,0,5,0,410
214540002,127,226,119,192,119,386,57,160,9,18,0,1407
214540003,8,54,33,22,25,6,11,10,4,0,0,177
214550001,36,147,92,84,69,43,20,50,7,5,0,556
214550002,44,135,67,59,62,27,19,40,12,4,0,467
214560001,28,104,51,166,42,20,16,45,7,3,0,490
214560002,44,266,81,119,71,97,25,39,4,4,0,750
214560003,267,469,182,398,290,554,60,120,24,27,0,2393
214560004,184,175,321,142,254,151,100,150,14,16,0,1508
214560005,15,14,3,3,9,0,5,3,0,0,0,61
214560006,11,56,8,36,38,5,10,12,3,3,0,185
214560007,725,577,306,820,612,2209,96,631,64,40,0,6084
215530001,71,291,102,92,75,35,28,47,12,8,0,763
215530002,132,397,153,217,135,240,49,135,21,8,0,1495
215540001,98,222,126,221,89,189,35,185,12,12,0,1172
215540002,44,53,37,25,31,11,11,30,3,0,0,265
213003012,40,35,89,94,38,74,29,113,5,0,0,523
213003013,21,56,35,48,22,18,16,35,6,4,0,251
213003014,59,90,159,137,63,53,208,52,10,8,0,838
213003015,55,233,93,222,89,47,35,60,10,9,0,856
213003016,23,12,56,39,28,40,41,44,0,0,0,277
213003017,121,391,205,305,212,46,48,195,20,20,0,1561
213003018,243,438,222,291,320,857,62,205,21,25,0,2687
213003019,29,32,63,29,44,39,20,34,3,0,0,288
213003020,87,89,63,143,38,426,35,201,11,13,0,1113
213033007,76,111,170,177,82,25,56,67,13,12,0,781
213033054,32,10,49,9,37,12,99,54,3,5,0,299
213033056,72,30,57,12,32,17,37,132,6,8,0,400
213033057,21,30,38,17,32,4,20,39,5,0,0,208
213033058,34,10,48,84,33,3,38,60,0,3,0,319
213033059,197,168,227,124,97,63,151,251,16,6,0,1304
213040001,273,246,410,264,233,161,145,286,34,26,0,2070
213040002,59,111,105,106,58,27,57,46,11,4,0,590
213040003,12,9,14,0,10,4,21,6,0,0,0,89
213043011,65,170,103,169,66,115,33,98,10,7,0,828
213060001,214,111,278,50,239,177,191,134,22,8,0,1420
213063026,29,24,25,79,22,5,36,42,5,10,0,263
213063027,164,410,173,344,137,220,134,179,13,19,0,1808
213080001,65,61,117,65,62,65,39,44,9,3,0,535
213083050,14,4,34,17,22,6,20,33,0,5,0,157
213083051,36,97,55,59,40,48,10,40,0,0,0,391
213083052,147,36,157,22,59,10,67,230,10,10,0,749
213083055,47,3,36,4,17,6,25,73,3,3,0,211
214570001,42,59,72,67,69,10,23,23,4,0,0,369
214570002,19,50,44,76,39,8,16,16,0,0,0,272
214570003,96,118,107,129,68,358,28,136,6,19,0,1063
214580001,89,426,144,275,124,68,49,86,18,10,0,1290
214580002,26,143,39,83,57,3,17,22,4,6,0,386
215550001,52,243,68,109,64,12,25,24,5,0,0,606
215550002,52,91,61,112,60,114,29,82,9,3,0,617
215560001,209,180,327,266,138,177,199,190,18,18,0,1724
215570001,98,319,167,279,103,161,95,135,14,11,0,1379
215570002,98,356,132,176,106,157,129,249,13,15,0,1432
215580001,134,349,155,422,126,29,86,80,10,9,0,1399
215590001,126,402,139,236,115,158,114,107,13,12,0,1413
215600001,20,104,47,53,38,11,28,27,0,0,0,330
215600002,21,115,17,46,30,12,7,30,0,0,0,287
215600003,49,61,62,88,67,108,15,43,3,6,0,494
215610001,44,134,35,63,38,19,20,33,4,0,0,388
215610002,39,94,50,76,37,52,40,30,4,6,0,428
215620001,23,8,18,46,20,46,27,53,0,0,0,258
215620002,119,354,183,198,156,166,65,122,14,12,0,1397
213090001,41,43,47,46,33,29,4,20,0,0,0,257
213092702,60,48,73,42,40,13,57,77,9,6,0,433
213092703,328,266,248,30,385,120,451,163,31,10,0,2027
213092764,25,37,51,12,25,10,31,31,3,3,0,241
213092765,51,143,48,207,43,88,12,73,7,10,0,689
213100001,106,59,136,36,86,69,67,100,11,9,0,686
213100002,102,55,173,16,80,39,117,67,10,6,0,666
213100003,24,45,25,61,12,5,3,28,0,0,0,200
213100004,21,33,36,18,13,20,10,24,0,0,0,167
213100005,284,147,303,40,172,74,247,263,17,17,0,1559
213100006,182,124,295,9,164,25,233,288,27,19,0,1377
213102769,155,184,136,95,94,46,119,180,13,3,0,1022
213102770,146,251,142,119,138,60,138,55,9,9,0,1076
213122861,21,68,35,102,29,6,20,38,0,3,0,320
213122862,31,142,39,63,25,12,20,19,0,4,0,368
213122863,6,0,12,15,6,5,3,8,0,0,0,61
213122864,37,92,58,42,43,14,35,28,3,8,0,369
213122865,30,83,43,120,47,22,38,34,0,5,0,425
213122866,19,37,34,25,35,21,10,16,0,0,0,200
213122867,12,54,33,84,22,8,11,28,0,0,0,263
213122868,32,18,17,54,12,35,6,43,0,0,0,224
213132745,55,30,26,8,18,99,7,12,0,0,0,254
213132747,82,32,100,11,72,29,117,76,13,3,0,544
213132748,56,150,63,94,70,24,12,32,14,4,0,514
213132749,56,104,56,71,60,94,10,58,0,6,0,524
213162859,29,35,38,50,31,18,15,29,0,0,0,246
213162860,21,149,26,56,33,12,12,18,0,5,0,329
213162893,334,300,238,70,323,119,425,231,35,15,0,2102
213162925,204,187,235,216,561,105,170,94,42,13,0,1825
213172911,14,54,19,22,20,0,14,13,8,5,0,160
213172912,78,286,93,336,140,101,28,87,14,7,0,1170
213172913,189,150,182,207,119,285,24,91,13,18,0,1284
213172914,105,29,109,9,75,74,111,79,13,9,0,600
213172915,87,223,123,78,104,35,66,62,12,16,0,801
213172916,229,175,218,19,137,65,198,77,18,10,0,1130
213172917,341,157,272,74,266,587,212,178,37,21,0,2139
213172918,55,134,57,130,93,65,8,36,7,10,0,595
213172920,33,162,35,75,41,6,18,39,0,4,0,415
213172921,86,126,89,45,75,146,41,84,7,4,0,702
213172922,98,53,100,23,62,96,51,82,8,9,0,568
213172923,30,130,39,67,46,15,7,22,3,9,0,360
213172924,94,51,109,21,84,94,57,151,8,5,0,676
213172926,51,34,58,35,44,6,33,48,7,5,0,334
213182887,13,47,8,25,10,5,5,14,3,0,0,126
213182905,27,80,28,79,26,32,15,36,6,4,0,332
213182906,21,31,23,117,9,12,7,15,0,0,0,241
213182908,27,25,40,24,28,52,19,39,8,10,0,266
213182910,21,160,17,46,24,3,12,18,0,3,0,302
214590001,46,39,42,101,26,38,23,40,0,5,0,366
214590002,22,80,40,67,38,11,40,23,0,5,0,337
214590003,33,241,56,176,86,16,30,67,3,5,0,713
214590004,32,52,39,83,15,16,22,28,0,0,0,297
214600001,106,327,71,331,133,144,39,97,6,9,0,1265
214600002,8,25,31,43,17,0,8,12,0,0,0,147
214600003,0,11,11,5,6,0,10,8,0,0,0,50
214600005,14,19,8,28,9,3,37,21,11,0,0,158
214600006,42,52,56,20,59,9,14,21,4,0,0,276
214600007,23,91,30,74,22,9,26,28,5,0,0,309
215630001,43,177,67,116,95,40,40,34,8,10,0,625
215630002,31,53,76,40,36,20,38,20,4,0,0,316
215630003,77,68,117,64,50,43,31,48,4,8,0,515
215630004,49,86,82,219,68,32,44,52,9,10,0,651
215630005,51,270,27,51,291,29,33,30,9,4,0,786
215630006,226,549,110,204,616,144,97,74,48,22,0,2089
215630007,350,968,141,306,843,57,36,102,38,34,0,2863
215630008,58,364,48,77,123,15,16,37,6,8,0,754
215630009,222,2666,192,528,474,38,128,158,27,34,0,4477
215630010,112,156,60,164,75,187,31,71,7,3,0,863
215630011,271,334,145,373,286,606,40,157,22,23,0,2256
215630012,31,101,12,470,88,5,6,30,5,8,0,753
215630013,142,67,309,16,130,151,65,81,0,7,0,977
215630014,21,155,24,54,25,4,16,27,5,0,0,327
215640001,29,47,66,97,52,27,46,74,8,0,0,446
215640002,11,24,21,25,12,0,10,13,0,0,0,110
215640003,28,4,13,13,11,0,6,44,0,0,0,131
215640004,74,16,135,6,58,41,58,69,3,8,0,464
215640005,64,45,90,10,40,17,39,31,0,3,0,338
215640006,10,61,30,22,8,8,11,16,0,3,0,169
215640007,145,83,186,12,116,43,150,82,18,9,0,838
215640008,881,479,843,50,793,322,1792,1268,113,68,0,6604
215640009,7,10,17,7,10,6,16,13,0,5,0,104
215640010,458,184,440,13,447,131,921,773,68,45,0,3479
215640011,249,93,208,8,201,62,518,301,40,16,0,1703
215640012,156,55,361,9,130,66,149,181,16,15,0,1131
215640013,369,261,302,26,464,171,851,388,49,27,0,2894
215640014,736,457,524,56,546,256,681,467,68,26,0,3816
215640015,576,313,717,23,389,129,570,588,43,27,0,3369
215640016,149,46,158,0,110,25,285,144,8,5,0,933
215640017,67,38,122,5,71,29,113,68,8,3,0,529
215640018,407,230,622,20,344,159,447,327,43,21,0,2614
215640019,14,6,40,0,12,7,7,3,4,0,0,87
215640020,208,99,354,63,194,116,535,200,21,11,0,1796
215640021,365,239,454,15,291,125,552,307,32,20,0,2402
215640022,240,95,235,18,207,86,566,368,25,15,0,1861
215640023,84,87,161,5,53,24,59,41,3,9,0,530
215640024,500,238,652,40,333,330,634,366,37,27,0,3158
215640025,434,207,568,9,321,156,466,265,30,16,0,2474
215640026,259,143,316,9,209,78,413,305,24,7,0,1764
215640027,91,54,247,5,77,16,97,162,11,6,0,763
215640028,246,136,353,15,236,67,455,238,42,17,0,1793
215640029,247,117,239,3,157,91,200,101,16,15,0,1179
215640030,122,70,292,9,188,51,276,143,20,16,0,1189
215640031,318,304,217,89,314,241,418,231,34,12,0,2183
215640032,222,119,262,28,808,105,527,226,34,17,0,2360
215640033,116,50,77,14,157,52,234,68,19,6,0,790
215640034,51,22,61,0,49,30,68,41,0,0,0,323
215640035,198,123,109,18,205,58,551,178,41,13,0,1496
215640036,300,207,237,26,290,99,385,193,17,20,0,1775
215640037,33,38,64,0,15,0,23,28,7,0,0,210
215650001,37,61,31,136,38,31,16,40,4,0,0,395
215650002,21,198,36,65,31,5,16,18,0,4,0,392
215650003,6,12,5,14,11,4,10,9,0,0,0,76
215650004,249,99,305,59,175,59,275,262,37,13,0,1527
215650005,50,32,118,0,55,58,17,13,3,3,0,353
215650006,153,71,206,13,130,43,126,157,21,3,0,913
215650007,276,207,250,40,215,220,164,159,25,20,0,1575
215650008,98,452,65,129,89,19,90,83,11,6,0,1052
215650009,18,28,14,27,17,17,22,9,6,0,0,142
215650010,125,64,61,95,88,528,28,190,4,15,0,1197
215660001,328,206,290,18,273,80,414,237,34,15,0,1900
215660002,79,191,62,102,66,145,35,97,11,11,0,808
215660003,62,69,62,70,51,122,19,52,8,4,0,519
215660004,543,367,496,72,460,192,605,274,49,32,0,3091
215660005,13,3,23,3,8,6,3,23,0,0,0,81
215660006,34,106,21,41,12,3,3,12,0,0,0,227
213192188,25,69,26,38,36,11,5,12,7,3,0,228
213192189,30,142,23,25,29,16,8,18,0,0,0,288
213192214,117,139,59,120,79,258,33,41,4,3,0,861
213192215,47,78,29,86,25,12,12,7,3,3,0,302
213192250,39,57,17,106,24,116,18,50,0,9,0,441
213192251,25,68,38,54,26,12,0,23,3,0,0,250
213192252,221,284,205,95,200,42,44,46,21,8,0,1157
213192253,34,123,54,109,46,33,0,27,3,3,0,450
213192254,52,99,58,77,45,36,16,42,3,3,0,428
213210001,38,212,25,86,43,6,4,17,8,3,0,433
213210002,159,252,74,166,181,52,9,18,12,16,0,938
213210003,0,9,13,0,9,6,0,5,0,0,0,39
213212199,39,120,31,741,54,0,3,49,7,7,0,1040
213212207,98,190,110,84,116,57,24,88,7,7,0,781
213212208,41,50,48,48,27,23,6,21,3,5,0,270
213212209,44,177,47,63,76,88,14,40,0,8,0,564
213212210,22,163,23,34,20,5,11,14,3,7,0,305
213212211,35,79,27,96,23,7,8,16,3,3,0,301
213212212,30,77,23,23,21,11,3,23,0,0,0,215
213212213,45,144,30,18,29,10,5,9,9,0,0,296
213220001,80,114,50,122,50,43,9,45,8,5,0,518
213220002,18,166,12,83,43,6,10,27,0,5,0,371
213220003,116,347,74,151,169,139,12,64,10,17,0,1101
213220004,30,35,14,14,15,11,3,4,3,0,0,133
213220005,215,68,164,283,87,793,21,213,16,31,0,1883
213222220,33,71,30,47,30,13,3,8,4,4,0,246
213222221,30,51,24,34,27,12,5,8,0,0,0,196
213222223,45,134,19,54,40,6,13,19,8,4,0,339
213222224,78,199,59,217,57,30,13,42,6,10,0,704
213222226,56,268,44,86,53,25,3,35,9,4,0,582
213222227,232,461,184,433,322,168,5,152,22,19,0,2006
213222228,145,336,151,165,130,77,34,72,7,13,0,1128
213222230,28,57,22,25,21,15,3,20,3,0,0,198
213232237,72,158,70,59,73,23,11,26,9,4,0,507
213232239,27,53,31,25,37,20,0,8,3,0,0,212
213232240,45,180,23,21,29,9,17,12,0,0,0,342
213232241,29,152,17,20,59,14,3,13,3,0,0,311
213232248,91,285,53,83,89,22,12,24,8,3,0,656
213232249,73,173,88,78,71,54,22,37,15,3,0,605
213242233,32,43,29,23,17,20,11,23,7,0,0,215
213242234,35,92,30,58,28,23,6,20,0,0,0,289
213242235,17,47,10,21,19,0,4,4,0,0,0,135
213242236,25,38,28,16,21,6,7,14,0,0,0,161
213242238,88,264,106,103,100,258,28,74,13,8,0,1040
213242242,1648,2143,1161,326,1632,560,454,391,113,56,0,8492
213242243,134,320,103,80,101,91,11,58,11,4,0,915
213242244,300,202,207,70,234,179,108,147,16,8,0,1482
213242245,29,102,28,88,60,22,7,26,8,0,0,368
213242246,97,386,53,121,109,66,16,63,7,5,0,921
213242247,55,197,45,85,78,58,0,14,5,0,0,543
213252190,520,754,243,107,461,331,125,91,48,20,0,2700
213252191,25,209,25,79,41,12,12,31,0,0,0,448
213252192,42,249,71,86,52,20,14,22,5,3,0,569
213252193,111,70,100,152,67,318,20,118,7,5,0,978
213252194,306,258,150,153,297,108,555,213,41,17,0,2105
213252195,64,133,25,26,95,34,10,16,4,0,0,401
213252196,31,451,84,95,186,11,16,41,9,11,0,934
213252216,921,959,514,233,779,267,267,450,60,20,0,4474
213252218,70,19,153,9,84,90,24,64,6,8,0,536
213252219,2172,2666,1378,257,1963,503,499,565,140,74,0,10225
213260001,23,39,44,29,20,22,7,15,5,0,0,212
213260002,43,112,53,47,40,39,3,24,4,0,0,373
213260003,8,15,15,4,0,0,4,3,0,0,0,52
213260004,11,42,31,28,14,6,0,4,0,0,0,149
